"","Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","Region","IncomeGroup","TableName"
"172","Niger","NER","GDP (current US$)","NY.GDP.MKTP.CD",449526872.6,485785234.9,531736492.9,586294761.5,582816358.3,673383604.2,702296184.4,665586975.1,641214210.7,625867922.7,649916708.2,693573595.3,742779740.4,946385033,1026136974,1048690933,1064517575,1291457973,1774365275,2109278102,2508524186,2170893039,2017611927,1803099732,1461243212,1440581534,1904097020,2233005823,2280356338,2179567108,2480673195,2327986216,2344987614,1606581744,1563207225,1880803362,1987770899,1845599608,2076737357,2018193703,1798374468,1945327565,2170481509,2731416346,3052898739,3405134832,3646728060,4291363391,5379299888,5373097441,5718664505,6409184724,6942258305,7667952566,8229731384,7217667781,7528285444,8119710126,9239513530,NA,"Sub-Saharan Africa","Low income","Niger"
"173","Nigeria","NGA","GDP (current US$)","NY.GDP.MKTP.CD",4196092258,4467200336,4909302954,5165489010,5552822484,5874422512,6366792664,5203135937,5200895982,6634187316,12545849083,9181769912,12274416018,15162871287,24846641318,27778934625,36308883249,36035407725,36527862209,47259911894,64201788123,164475000000,142769000000,97094911791,73484359521,73745821156,54805852581,52676041931,49648470440,44003061108,54035795388,49118433048,47794925815,27752204320,33833042988,44062465800,51075815093,54457835193,54604050168,59372613486,69448756933,74030364472,95385819321,104912000000,136386000000,176134000000,236104000000,275626000000,337036000000,291880000000,363360000000,410335000000,459376000000,514966000000,568499000000,494583000000,404650000000,375745000000,397270000000,NA,"Sub-Saharan Africa","Lower middle income","Nigeria"
"174","Nicaragua","NIC","GDP (current US$)","NY.GDP.MKTP.CD",223854666.7,240524723.4,265291588.7,292916241.1,341973758.9,566542872.4,606671444,657171436.7,695899980.4,747971449.6,776585681.1,826571413.4,880842890.1,1093571442,1520900045,1590428523,1847871372,2239857061,2142128604,1527852636,2189347368,2448290110,2465165180,2743341724,3105517091,2683816289,2885710609,3851213728,2630904262,1013184746,1009455484,1488804124,1792800000,1756454248,3863185119,4140470000,4308351903,4389965591,4635267225,4855717875,5107329007,5323146566,5224213018,5322454926,5795568205,6321335612,6763671611,7423377429,8496965842,8298695145,8758622329,9774316692,10532001130,10982972256,11880438824,12756717323,13286093197,13843586680,13117859222,NA,"Latin America & Caribbean","Lower middle income","Nicaragua"
"175","Netherlands","NLD","GDP (current US$)","NY.GDP.MKTP.CD",12276734172,13493833740,14647057370,15891241386,18699380731,21000586933,22867203317,25087562181,27817605743,31503868835,38164716869,44579122682,54706557264,71840910058,87243413477,100250000000,109169000000,127017000000,155860000000,179669000000,195152000000,164134000000,158480000000,153445000000,143913000000,143846000000,200862000000,245046000000,261911000000,258337000000,318331000000,327500000000,362963000000,353550000000,379130000000,452302000000,450490000000,416813000000,438008000000,446899000000,416443000000,431213000000,471614000000,578792000000,657172000000,685093000000,733341000000,847482000000,947998000000,868077000000,846555000000,904086000000,838971000000,876924000000,890981000000,765265000000,783528000000,831810000000,913658000000,NA,"Europe & Central Asia","High income","Netherlands"
"176","Norway","NOR","GDP (current US$)","NY.GDP.MKTP.CD",5163271598,5632460937,6066976683,6510239503,7159202706,8058681060,8696460205,9514496703,10159934137,11063065083,12814123115,14583114840,17358610850,22534253703,27145693810,32877805200,35942270686,41508030431,46523091010,53132244624,64439382896,63596654761,62647195538,61627240831,62057955033,65416879914,78693253276,94230055659,101900000000,102634000000,119792000000,121872000000,130838000000,120579000000,127131000000,152027000000,163518000000,161354000000,154165000000,162286000000,171316000000,174003000000,195418000000,228752000000,264357000000,308722000000,345425000000,401083000000,462554000000,386622000000,429131000000,498832000000,510229000000,523502000000,499339000000,386663000000,371345000000,399489000000,434751000000,NA,"Europe & Central Asia","High income","Norway"
"177","Nepal","NPL","GDP (current US$)","NY.GDP.MKTP.CD",508334414,531959561.6,574091101.2,496947904.4,496098775.3,735267082.3,906811943.8,841974025.5,772228643.4,788641965.4,865975308.6,882765471.6,1024098805,972101725,1217953547,1575789254,1452792989,1382400000,1604162497,1851250008,1945916583,2275583317,2395429852,2447174803,2581207388,2619913956,2850784523,2957255380,3487009748,3525228153,3627562403,3921476085,3401211581,3660041667,4066775510,4401104418,4521580381,4918691917,4856255044,5033642384,5494252208,6007055042,6050875807,6330473097,7273938315,8130258041,9043715356,10325618017,12545438605,12854985464,16002656434,18913574371,18851513891,19271168018,20002968838,21410840909,21185922408,24880266905,28812491892,NA,"South Asia","Low income","Nepal"
"178","Nauru","NRU","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20439559.58,39292928.31,44294351.76,49234059.72,72682692.54,103837431.9,108631468.3,117013202.3,99964019.3,102055047.9,113880715.2,114718022.8,NA,"East Asia & Pacific","Upper middle income","Nauru"
"179","New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD",5485854792,5670064168,6077496268,6638937283,7274144351,5654463586,5863733231,5961418094,5180597621,5761588762,6623527495,7911136757,9567331065,12802281898,13940981798,12861983284,13604832424,15446825318,18530518395,20731243113,23244547385,24417617184,24164603059,24309279706,21665975319,24679795396,30604668357,40376354070,45176811594,43920222525,45495129385,42745329732,41649829860,46775620817,55314732279,63918703507,70140835299,66075143415,56227169851,58762260626,52623281957,53872425917,66627729311,88250885550,103905000000,114720000000,111609000000,137316000000,133280000000,121339000000,146584000000,168462000000,176194000000,190784000000,200834000000,177208000000,187854000000,202591000000,205025000000,NA,"East Asia & Pacific","High income","New Zealand"
"180","OECD members","OED","GDP (current US$)","NY.GDP.MKTP.CD",1069430000000,1126840000000,1216970000000,1311660000000,1433480000000,1556390000000,1708910000000,1833950000000,1988170000000,2182230000000,2390270000000,2646740000000,3071560000000,3711700000000,4161750000000,4662280000000,5053550000000,5698980000000,6842900000000,7904980000000,8782840000000,8942920000000,8808510000000,9100440000000,9516460000000,10025300000000,12149400000000,14075000000000,15871000000000,16607300000000,18705600000000,19797300000000,21287500000000,21576600000000,23058000000000,25423100000000,25639400000000,25252200000000,25524600000000,26814200000000,27378700000000,27126900000000,28309400000000,31695000000000,35270400000000,37291100000000,39335300000000,43028300000000,45581700000000,42671800000000,44700100000000,48031400000000,47962900000000,48593300000000,49618800000000,46870200000000,47772900000000,49789800000000,52610100000000,NA,"","","OECD members"
"181","Oman","OMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,63287594.51,67768132.18,107152720.2,188864890.8,239980801.5,256299496,301010587.1,366857738.4,483033932.1,1645917776,2096699189,2560220035,2741169948,2740301390,3733352635,5981760278,7259120151,7554719456,7932541691,8821366532,10005500579,7323822251,7811183095,8386215865,9372171651,11685045514,11341482445,12452275683,12493107932,12918855657,13802600780,15277763329,15837451235,14085373212,15710148244,19507412224,19452015605,20142782835,21633810143,24763589077,31081924577,37215864759,42085305592,60905331599,48388296489,58642392718,67937581274,76689206762,78784395319,81076723017,68921456437,65941482445,70783875163,79294928479,NA,"Middle East & North Africa","High income","Oman"
"182","Other small states","OSS","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13448724803,16718618389,18827038379,20771062907,26970746602,37449391536,37645324255,35607617516,33637955365,33880560425,32200235417,32608261738,38699987930,43479574947,45524305867,54481432295,56098085370,61192679006,58240263875,60929263443,69944398746,73829456338,76814690541,75258435009,81052625704,91704697250,91200109844,98342776279,122174000000,151744000000,184488000000,217281000000,265766000000,325929000000,279233000000,324670000000,401019000000,421061000000,436532000000,449039000000,371473000000,366456000000,404665000000,451604000000,NA,"","","Other small states"
"183","Pakistan","PAK","GDP (current US$)","NY.GDP.MKTP.CD",3707055901,4054599181,4233095590,4540529105,5130407728,5884712096,6466610752,7403821903,8090088555,8632927257,10027088849,10602058190,9309109764,6324884129,8773030424,11340000242,13338484980,15126059646,17820100626,19707979303,23689696768,28100605515,30725972787,28691890433,31151824659,31144920554,31899071054,33351528115,38472741737,40171019643,40010424929,45451960732,48635176853,51478304860,51894781282,60636022423,63320122807,62433300338,62191955814,62973855719,73952374970,72309738921,72306820396,83244801093,97977766198,109502000000,137264000000,152386000000,170078000000,168153000000,177407000000,213587000000,224384000000,231219000000,244361000000,270556000000,278655000000,304952000000,312570000000,NA,"South Asia","Lower middle income","Pakistan"
"184","Panama","PAN","GDP (current US$)","NY.GDP.MKTP.CD",537147100,599026300,652120900,722784500,776137500,852485300,928833000,1034376400,1112791100,1221305700,1351006400,1523917200,1673411700,1913793400,2188307600,2435304100,2588106000,2738261900,3244558600,3704551600,4614086400,5222421500,5769767900,5923755900,6183387100,6541517100,6797834200,6827665300,5902783400,5918469800,6433967000,7074675500,8042337700,8782585400,9365289800,9573813700,9870494000,10677286100,11575486400,12130252200,12304115000,12502013400,12994310400,13693981200,15013381700,16374393900,18141666300,21295984200,25155888600,27116635600,29440300000,34686200000,40429700000,45600000000,49921500000,54091700000,57957600000,62283800000,65055100000,NA,"Latin America & Caribbean","High income","Panama"
"185","Peru","PER","GDP (current US$)","NY.GDP.MKTP.CD",2571908062,2899654840,3286773188,3600957771,4356913870,5166861068,6113607728,6204253759,5736083835,6420909790,7432223177,8289582884,9189413409,10994381895,13858441211,16877163792,15947709380,14620386674,12495779622,15962459447,18134029180,21649137620,21793496819,17345624454,17599660054,16548827018,15244232958,20702298397,15439408447,22499559086,26410386669,34672122381,36139225288,35158109999,44882079767,53312793687,55252414130,58147522523,55501467877,50187324568,51744749133,52030158775,54777553515,58731030122,66768703498,76060606061,88643193062,102171000000,120551000000,120823000000,147529000000,171762000000,192649000000,201175000000,200984000000,189759000000,191907000000,210702000000,222238000000,NA,"Latin America & Caribbean","Upper middle income","Peru"
"186","Philippines","PHL","GDP (current US$)","NY.GDP.MKTP.CD",6684568805,7256966966,4399827768,4875309866,5271404668,5784398977,6371459304,6809134236,7591603053,8408229699,6687204834,7408305736,8017468688,10082885603,13781139970,14893969288,17097563270,19648106122,22706155475,27502168727,32450541843,35646416953,37140163934,33212180658,31408492877,30734335449,29868339081,33195933430,37885440419,42575183906,44311593756,45417561302,52976344929,54368083953,64084460124,74119987245,82848140618,82344260571,72207028768,82995145793,81026300310,76262072467,81357605642,83908206648,91371242495,103072000000,122211000000,149360000000,174195000000,168335000000,199591000000,224143000000,250092000000,271836000000,284585000000,292774000000,304898000000,313620000000,330910000000,NA,"East Asia & Pacific","Lower middle income","Philippines"
"187","Palau","PLW","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144759500,155430000,161950700,152765800,164163200,184677300,188037700,193113700,196859300,182704300,182863000,193235600,214648500,225345700,245675100,293124000,303984500,289823500,310111145,NA,"East Asia & Pacific","High income","Palau"
"188","Papua New Guinea","PNG","GDP (current US$)","NY.GDP.MKTP.CD",230496033,244832035,261184037.4,275968039.5,305312043.7,344159480.3,390973233.3,441706910.1,485160824.3,551237316.6,645537126.2,717716130.5,858802035.9,1299105241,1467346060,1356591177,1511856584,1640763204,1947947524,2293621944,2545983008,2498068351,2368584970,2562492525,2552526263,2423373088,2648033766,3143848331,3655979702,3546460177,3219730365,3787394958,4377980510,4974550286,5502786070,4636057476,5155311077,4936615299,3789443015,3477038204,3521339699,3081024212,2999511040,3536411824,3927157867,4865892972,8306343442,9545071325,11670678864,11619541940,14250726290,17984816533,21295834133,21261305413,23210611847,21723378125,20759048835,22277692409,23431596214,NA,"East Asia & Pacific","Lower middle income","Papua New Guinea"
"189","Poland","POL","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65977749037,85500935935,94337050693,96045645026,110803000000,142137000000,159943000000,159117000000,174389000000,169718000000,171886000000,190521000000,198681000000,217513000000,255102000000,306125000000,344749000000,429064000000,533816000000,439796000000,479321000000,528832000000,500361000000,524234000000,545389000000,477577000000,472028000000,526371000000,585783000000,NA,"Europe & Central Asia","High income","Poland"
"190","Pre-demographic dividend","PRE","GDP (current US$)","NY.GDP.MKTP.CD",11173934485,11559306534,12625268595,14717688783,13697492016,15433459749,16955797266,15999814983,16866922471,19140363968,23391001278,22870838292,26542302548,32561634929,46383063753,52858451240,62180937678,68680610612,76379577432,96542189318,118000000000,164971000000,154603000000,123145000000,112634000000,116633000000,113130000000,123743000000,125910000000,123551000000,194379000000,189574000000,175983000000,154547000000,146074000000,173760000000,191287000000,201583000000,207669000000,211011000000,240540000000,237533000000,282532000000,321985000000,393774000000,491450000000,623746000000,754318000000,951375000000,857558000000,1014760000000,1184970000000,1306160000000,1428570000000,1528730000000,1341330000000,1220930000000,1304310000000,1312960000000,NA,"","","Pre-demographic dividend"
"191","Puerto Rico","PRI","GDP (current US$)","NY.GDP.MKTP.CD",1691900000,1865100000,2094400000,2333600000,2570500000,2881500000,3170500000,3532700000,3941700000,4460700000,5034700000,5646800000,6328900000,7002400000,7684800000,8198300000,8968600000,9910900000,11165000000,12750000000,14436100000,15955700000,16764200000,17276600000,19162600000,20289200000,22009300000,24025800000,26385800000,28161200000,30603919000,32287031000,34630430000,36922456000,39690630000,42647331000,45340835000,48187039000,54086400000,57841000000,61701800000,69208400000,71623500000,74827400000,80322313000,83914521300,87276164400,89524131600,93639300000,96385600000,98381300000,100352000000,101565000000,102450000000,102446000000,103376000000,104337000000,104250000000,101131000000,NA,"Latin America & Caribbean","High income","Puerto Rico"
"192","Korea, Dem. People’s Rep.","PRK","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East Asia & Pacific","Low income","Korea, Dem. People's Rep."
"193","Portugal","PRT","GDP (current US$)","NY.GDP.MKTP.CD",3193200404,3417516639,3668222358,3905734460,4235608178,4687464055,5135387846,5740241166,6354262628,6969025826,8109032775,9202512367,11240223128,15092052330,17514112076,19349512941,20334835544,21441635411,23489924726,26625439344,32899759311,31980423453,30530759334,27242331886,25220451794,27118476174,38749715722,48187667853,56352797354,60600056659,78721607509,89242382961,107603000000,95019103603,99698453261,118134000000,122630000000,117046000000,123982000000,127466000000,118358000000,121546000000,134229000000,164964000000,189187000000,197305000000,208567000000,240169000000,262008000000,243746000000,238303000000,244895000000,216368000000,226073000000,229630000000,199420000000,206276000000,219308000000,237979000000,NA,"Europe & Central Asia","High income","Portugal"
"194","Paraguay","PRY","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,443587301.6,465888888.9,492674603.2,517650793.7,556293650.8,594611111.1,664571428.6,769039682.5,995531746,1333475397,1511420635,1698960317,2092158730,2559857143,3416777778,4448087302,5624515873,5419411765,5673248726,4502462807,3282449236,3723993943,3971044724,4255683528,4757732200,5812114523,6984367763,7157424031,7249533620,7870982005,9062131475,9788391781,9965225678,9260481572,8837070236,8855705140,8495806432,7196260657,7691367471,9624440836,10737500188,13429430050,17856270473,24578067861,22341754514,27215968616,33715524704,33283228891,38585317743,40276532541,36164068797,36054281572,39008900332,40842341774,NA,"Latin America & Caribbean","Upper middle income","Paraguay"
